year,state,district,incumbent_win,open_seat,true_winner_status,incumb_district,mean_pres_approval_num,mean_pres_polling_margin,pres_approval_margin_change,pres_approval_margin_change_pct,natl_genericpoll_mean_pct_dem,natl_genericpoll_mean_pct_rep,natl_genericpoll_mean_dem_margin,rdi_change_pct,natl_majorvote_pct_dem,natl_majorvote_margin_dem,genericpoll_actualvote_diff_dem,seats_won_dem,midterm_year
2020,California,27,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,28,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,30,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,31,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,32,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,33,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,35,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,36,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,37,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,39,Challenger Winner,no,Incumbent Defeated,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,40,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,41,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,42,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,43,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,45,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,46,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,47,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,48,Challenger Winner,no,Incumbent Defeated,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,49,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,50,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,51,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,California,52,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,3,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,5,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,6,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Colorado,7,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Connecticut,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Connecticut,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Connecticut,3,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Connecticut,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Connecticut,5,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Delaware,0,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,3,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,5,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,6,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,7,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,8,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,9,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,10,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,11,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,12,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,13,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,14,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,15,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,16,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,17,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,18,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,19,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,20,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,21,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,22,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,23,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,24,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,26,Challenger Winner,no,Incumbent Defeated,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Florida,27,Challenger Winner,no,Incumbent Defeated,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,3,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,5,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,6,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,7,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,8,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,9,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,10,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,11,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,12,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,13,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Georgia,14,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Hawaii,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Hawaii,2,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Idaho,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Idaho,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,1,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,3,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,5,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,6,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,7,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,9,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,10,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,11,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,12,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,13,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,14,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,15,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,16,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,17,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Illinois,18,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,1,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,2,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,3,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,4,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,5,Challenger Winner,yes,Open Seat,No Incumbent,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,6,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
2020,Indiana,7,Incumbent Winner,no,Incumbent Won,Incumbent Running,44,-10.125,1,7.6923076923076925,49.66666667,42.26666667,7.4,-10.76675609,51.5,3,-1.833333333,222,pres
